Date,Number,Location,Location Coordinates,TweetID,Text,Airline,polarity,subjectivity
2020-08-12 19:24:59,61,Victoria BC Canada,,1.293629572978602e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 19:26:04,59,"Omaha, NE",,1.2936298445893673e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 19:27:30,58,"Austin, TX",,1.2936302074007388e+18,"RT @cnni: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wea…",Southwest Airlines,0.0,0.0
2020-08-12 19:27:59,57,Memphis Tennessee,,1.2936303288804024e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 19:28:02,56,,,1.2936303415849124e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 19:28:19,55,"Stafford Springs, CT",,1.2936304127959122e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 19:28:42,54,"Tulsa, OK",,1.2936305095962665e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 19:28:59,53,florida,,1.293630579649454e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 19:29:10,51,"South Lyon, MI",,1.2936306271751823e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 19:30:00,49,Harare,,1.2936308346379715e+18,"RT @cnni: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wea…",Southwest Airlines,0.0,0.0
2020-08-12 19:30:01,48,,,1.2936308414621532e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 19:30:31,47,,,1.2936309641579643e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 19:30:58,46,,,1.2936310792078377e+18,"Abana ni abamarayika🤔🤔

Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight… https://t.co/mEeCLv0Z9A",Southwest Airlines,0.0,0.0
2020-08-12 19:31:02,45,,,1.2936310952719073e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 19:33:16,44,Johannesburg,,1.2936316588900884e+18,"RT @cnni: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wea…",Southwest Airlines,0.0,0.0
2020-08-12 19:33:33,43,Limbo,,1.2936317284945347e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 19:34:28,42,"Santa Ynez, CA",,1.2936319621842166e+18,"@DrEricDing @AliNouriPhD GOT IT—sharing to all family &amp; friends

⭐️ONLY FLY⭐️
•@Alaska Airlines
•@JetBlue
•… https://t.co/QfBMIU4tnA",Southwest Airlines,0.0,0.0
2020-08-12 19:34:42,41,"Los Angeles, CA",,1.2936320204556698e+18,"Southwest Airlines flight #SWA134 spotted at 40,000 feet! https://t.co/iV3CGnOt9e",Southwest Airlines,0.0,0.0
2020-08-12 19:35:13,39,"Los Angeles, CA",,1.2936321469432996e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 19:35:21,38,"Los Angeles, CA",,1.2936321823641928e+18,"Southwest Airlines flight #SWA6269 spotted at 9,950 feet! https://t.co/EJLEP2ZLSF",Southwest Airlines,0.0,0.0
2020-08-12 19:36:00,36,,,1.293632346713809e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 19:36:12,35,,,1.293632398010327e+18,"RT @cnni: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wea…",Southwest Airlines,0.0,0.0
2020-08-12 19:37:08,34,"Los Angeles, CA",,1.293632630563328e+18,"Southwest Airlines flight #SWA813 spotted at 41,000 feet! https://t.co/UxvoeIVo77",Southwest Airlines,0.0,0.0
2020-08-12 19:37:35,33,"Los Angeles, CA",,1.293632745860604e+18,"Southwest Airlines flight #SWA1031 spotted at 37,825 feet! https://t.co/DfHScVDd5l",Southwest Airlines,0.0,0.0
2020-08-12 19:37:48,31,,,1.2936328000594002e+18,"RT @cnni: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wea…",Southwest Airlines,0.0,0.0
2020-08-12 19:38:39,30,she/her ,,1.2936330118129787e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 19:38:57,29,,,1.2936330898144092e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 19:41:07,28,Islamabad  Pakistan,,1.2936336357703475e+18,"RT @cnni: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wea…",Southwest Airlines,0.0,0.0
2020-08-12 19:41:16,27,Back and forth to the Earth.,,1.2936336715855544e+18,"RT @cnni: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wea…",Southwest Airlines,0.0,0.0
2020-08-12 19:41:32,26,Upstate NY,,1.293633737700397e+18,"Gotta side with ⁦@SouthwestAir⁩ on this one. 
https://t.co/y1nSLFm8W1",Southwest Airlines,0.0,0.0
2020-08-12 19:42:18,25,West  coast  ,,1.2936339321902449e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 19:42:33,24,"Pahrump, NV",,1.2936339956540662e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 19:42:38,23,South Africa,,1.2936340151786906e+18,"RT @cnni: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wea…",Southwest Airlines,0.0,0.0
2020-08-12 19:42:57,21,"Texas, USA",,1.293634094706942e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 19:43:35,20,,,1.2936342540946883e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 19:45:13,18,,,1.2936346658914714e+18,"#Airlines have tightened mask policies, again. Here's what you need to know: https://t.co/Bw6YCLoeGK",Southwest Airlines,0.0,0.0
2020-08-12 19:45:52,17,"Los Angeles, CA",,1.293634830157013e+18,"Southwest Airlines flight #SWA388 spotted at 13,875 feet! https://t.co/GITA1i1oSs",Southwest Airlines,0.0,0.0
2020-08-12 19:46:03,16,Global,,1.2936348751703982e+18,"Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child… https://t.co/ixiYHnVN8h",Southwest Airlines,0.0,0.0
2020-08-12 19:46:12,15,"Los Angeles, CA",,1.2936349111701094e+18,"RT @CNNBusiness: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused…",Southwest Airlines,0.0,0.0
2020-08-12 19:46:29,13,"Houston, TX",,1.293634982389461e+18,"RT @CNNBusiness: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused…",Southwest Airlines,0.0,0.0
2020-08-12 19:46:59,12,Guyana,,1.2936351119891907e+18,"RT @CNNBusiness: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused…",Southwest Airlines,0.0,0.0
2020-08-12 19:47:22,11,,,1.2936352057990717e+18,"RT @cnni: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wea…",Southwest Airlines,0.0,0.0
2020-08-12 19:49:06,8,Alabama,,1.2936356449384776e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 19:52:19,7,South Africa,,1.2936364535330898e+18,RT @Reuters: Southwest Airlines among three carriers with investment grade rating: S&amp;P Global https://t.co/jYeTTUP4q5 https://t.co/0QRm2InK…,Southwest Airlines,0.0,0.0
2020-08-12 19:52:24,6,"Los Angeles, CA",,1.2936364740431299e+18,"Southwest Airlines flight #SWA1494 spotted at 37,775 feet! https://t.co/jdrSoXbdSo",Southwest Airlines,0.0,0.0
2020-08-12 19:53:12,5,"Los Angeles, CA",,1.2936366726476595e+18,"Southwest Airlines flight #SWA790 spotted at 41,025 feet! https://t.co/cpIBKJMds9",Southwest Airlines,0.0,0.0
2020-08-12 19:53:37,3,,,1.293636778394624e+18,"@Mokey2020 @MacyMom5 @CNN Parents have a responsibility to check airlines' mask requirements. Southwest has a ""no e… https://t.co/X69cD4rzI2",Southwest Airlines,0.0,0.0
2020-08-12 19:53:44,2,"Brits, South Africa",,1.2936368067858022e+18,"RT @CNNBusiness: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused…",Southwest Airlines,0.0,0.0
2020-08-12 19:56:43,1,,,1.2936375582960271e+18,RT @ReutersBiz: Southwest Airlines among three carriers with investment grade rating: S&amp;P Global https://t.co/yRkcBlZ3Do https://t.co/GfnwS…,Southwest Airlines,0.0,0.0
2020-08-12 19:56:46,99,Your Mother ,,1.2936375722083901e+18,@RealBirdyBlue I don’t need to tell you I luv you for you to know it,Southwest Airlines,0.0,0.0
2020-08-12 19:56:47,97,chiANg mAi🇹🇭bAgIaN sEoUL🇰🇷,,1.2936375760839557e+18,"gw marathon the shipper dan gw makin falling deeper sama bang pawattt t_t

pas dia makan tuh mirip bgt pas dia jadi… https://t.co/w0cLCxUy7H",Southwest Airlines,0.0,0.0
2020-08-12 19:56:48,96,"Dallas, TX",,1.2936375821742653e+18,".@SouthwestAir CEO @gary_kelly talks 47-year profitability streak, Dallas HQ employees working from home and more… https://t.co/hsUFhbeLEw",Southwest Airlines,0.0,0.0
2020-08-12 19:56:51,94,"Johannesburg, South Africa",,1.293637591343014e+18,RT @Jerome_M5: MickeyMouse❤️✨ https://t.co/ynClHIdQTG,Southwest Airlines,0.0,0.0
2020-08-12 19:56:52,92,RVA ,,1.2936375964054733e+18,i luv u MCR https://t.co/v6D16604uK,Southwest Airlines,0.0,0.0
2020-08-12 19:56:52,93,Canada,,1.2936375954660188e+18,@desssiiiwesssii Hey luv 😚,Southwest Airlines,0.0,0.0
2020-08-12 19:56:53,91,she/her | lesbian | minor,,1.2936376021181194e+18,"nOT taking a chance with this one 😭
https://t.co/StmwWZ5AvA",Southwest Airlines,0.0,0.0
2020-08-12 19:56:54,89,Not from 63rd,,1.2936376055071703e+18,Had to stop too bro ! we luv tone shirts soon !!!! https://t.co/vhsNSQ9B1z https://t.co/qGviV8lFZ8,Southwest Airlines,0.0,0.0
2020-08-12 19:56:54,90,TX,,1.293637604160811e+18,@artomatik We luv it tho,Southwest Airlines,0.0,0.0
2020-08-12 19:56:56,87,mattathias.schwartz@gmail.com,,1.2936376155986698e+18,RT @Charliemagne: Luv corrections like this. https://t.co/vyy4kmG9pT,Southwest Airlines,0.0,0.0
2020-08-12 19:56:58,85,She/her || Minor,,1.2936376214328443e+18,"@Lorrain59129688 @idontcarengl earl gray, luv ♥️",Southwest Airlines,0.0,0.0
2020-08-12 19:57:01,84,West Palm Beach,,1.2936376352028467e+18,I luv it when people speak the truth. https://t.co/3gHER7ZsYU,Southwest Airlines,0.0,0.0
2020-08-12 19:57:02,83,"UCLA alumni, he/him",,1.2936376384238674e+18,RT @kanekurashiki: luv that toya and yukito are in college and everyone knows theyre dating and yukito still sleeps over,Southwest Airlines,0.0,0.0
2020-08-12 19:57:04,80,Germany,,1.2936376487378616e+18,"RT @TaehyungBrasiI: #VÍDEO | Intro do Taehyung em ""Skool Luv Affair"".
https://t.co/70X4j41uyQ",Southwest Airlines,0.0,0.0
2020-08-12 19:57:05,79,Pretoria,,1.2936376538632438e+18,RT @Louiggie_demuro: Don’t forgive him. He’ll embarrass you again luv.,Southwest Airlines,0.0,0.0
2020-08-12 19:57:06,78,she/her,,1.293637654517551e+18,i put my disney+ login details in the family gc incase anybody back home wanted to use it tell me why they’re sayin… https://t.co/COyLSKnjtt,Southwest Airlines,0.0,0.0
2020-08-12 19:57:15,73,she/her|minor|chavitohoes gc,,1.2936376919224074e+18,@youreroyaltyy congrats luv😻,Southwest Airlines,0.0,0.0
2020-08-12 19:57:23,69,,,1.2936377255061463e+18,BTS  - boy with luv https://t.co/5wuR0EofTL,Southwest Airlines,0.0,0.0
2020-08-12 19:57:23,68,,,1.2936377280226673e+18,@ManhasYagnik @namanpopatzz7 @PranjalAsha @dubsharma By your logic 2002 was a protest.,Southwest Airlines,0.0,0.0
2020-08-12 19:57:23,70,,,1.2936377254222234e+18,@Eglah_ Congrats luv 🤗,Southwest Airlines,0.0,0.0
2020-08-12 19:57:24,66,The Now,,1.2936377318689792e+18,"my phone shot out of my pocket on that spinning ride that blasts music on the boardwalk, went thru the rail &amp; hit t… https://t.co/DurpAZIMa6",Southwest Airlines,0.0,0.0
2020-08-12 19:57:24,67,writing hs3 with harry,,1.2936377315501384e+18,@onesubtractionn HPPY BIRTHDAY LUV!!!,Southwest Airlines,0.0,0.0
2020-08-12 19:57:26,63,"underworld | 18, he/him",,1.2936377380093706e+18,skool luv affair ain’t have to slap like it did,Southwest Airlines,0.0,0.0
2020-08-12 19:57:27,62,earth,,1.293637745647194e+18,@dog7272727 @Mariaellax @p_umpkinthecat @keikoclt i luv you too and you are also the queen of sis,Southwest Airlines,0.0,0.0
2020-08-12 19:57:29,61,"Texas, USA",,1.293637751699583e+18,luv me some snapchat filters https://t.co/KyiWVe4sb1,Southwest Airlines,0.0,0.0
2020-08-12 19:57:34,59,,,1.2936377736985969e+18,RT @bibiannaaaaa: i just wanna luv tf out of somebody’s son,Southwest Airlines,0.0,0.0
2020-08-12 19:57:41,56,📍09/30/17   📍10/20/18,,1.2936378029034824e+18,@k0hiii @duhrylle We luv us some wombo 🤩🤩,Southwest Airlines,0.0,0.0
2020-08-12 19:57:49,50,"Mesa, AZ☀️",,1.293637835564544e+18,RT @bibiannaaaaa: i just wanna luv tf out of somebody’s son,Southwest Airlines,0.0,0.0
2020-08-12 19:57:50,49,"Maine, USA",,1.2936378387146138e+18,I’m unemployed all summer. Reading the newest twilight book laying by the pool and Stephen Colletti and Kristen Cav… https://t.co/pEBJXW6Wpt,Southwest Airlines,0.0,0.0
2020-08-12 19:57:51,47,"Chicago, America",,1.293637844179845e+18,RT @Charliemagne: Luv corrections like this. https://t.co/vyy4kmG9pT,Southwest Airlines,0.0,0.0
2020-08-12 19:57:55,44,alan 💛,,1.2936378622361477e+18,RT @kaleece_: in luv w alexa demie,Southwest Airlines,0.0,0.0
2020-08-12 19:58:02,41,💝,,1.2936378894614938e+18,RT @NodikaM: @MarEthr @italianostyle2 @Aroly_YO @ME_1b @aryn241 @PNFgr @lovecelticwoman @7Sat_ @Angel_Stockler @Claire_MGWV @_Daisy_Luv @Sy…,Southwest Airlines,0.0,0.0
2020-08-12 19:58:04,39,dixie follows!,,1.2936378974138982e+18,@lilpapivoni @glencocoforhair i luv u,Southwest Airlines,0.0,0.0
2020-08-12 19:58:05,38,"Johannesburg, South Africa",,1.2936379023254815e+18,RT @khumbuh_kay: @emteethehustla_ Going to newspapers and spreading lies that you ain't got no proof of ain't gonna change a thing and also…,Southwest Airlines,0.0,0.0
2020-08-12 19:58:06,37,she her ,,1.2936379069769114e+18,bye boy with luv https://t.co/o3bVtRgooz,Southwest Airlines,0.0,0.0
2020-08-12 19:58:15,30,,,1.293637945715499e+18,Everyone has kids now and I luv to c it 💕💕,Southwest Airlines,0.0,0.0
2020-08-12 19:58:17,28,running,,1.2936379540033004e+18,RT @bibiannaaaaa: i just wanna luv tf out of somebody’s son,Southwest Airlines,0.0,0.0
2020-08-12 19:58:21,24,United States of Eminabad,,1.2936379695979233e+18,@DesiBorgar aray jaans luv you,Southwest Airlines,0.0,0.0
2020-08-12 19:58:21,22,she / her 🏴󠁧󠁢󠁥󠁮󠁧󠁿,,1.2936379712798515e+18,"spine breaker, boy in luv, outro: propose https://t.co/zf0F1jDhd3",Southwest Airlines,0.0,0.0
2020-08-12 19:58:22,20,,,1.2936379769756058e+18,@ananse_TAC Das the  taste of money ova luv🙌,Southwest Airlines,0.0,0.0
2020-08-12 19:58:22,21,"Crenshaw, Los Angeles",,1.2936379766357852e+18,RT @zaaysuave: I’m in luv with what I’m doing these days https://t.co/gGl1yGumqK,Southwest Airlines,0.0,0.0
2020-08-12 19:58:23,19,💝,,1.2936379787120476e+18,RT @JennyDazz66: @MarEthr @italianostyle2 @Aroly_YO @ME_1b @aryn241 @PNFgr @lovecelticwoman @7Sat_ @NodikaM @Angel_Stockler @Claire_MGWV @_…,Southwest Airlines,0.0,0.0
2020-08-12 19:58:26,13,"Georgia, USA",,1.2936379935390188e+18,@sinefromvenus luv u bestie,Southwest Airlines,0.0,0.0
2020-08-12 19:58:26,16,she/her ,,1.2936379895793705e+18,RT @THINKlNBOUTU: lick it up baybey 👼🏽 https://t.co/7KuZEtHZsi,Southwest Airlines,0.0,0.0
2020-08-12 19:58:26,15,,,1.2936379912698348e+18,RT @nancyramones_: luv me some snapchat filters https://t.co/KyiWVe4sb1,Southwest Airlines,0.0,0.0
2020-08-12 19:58:26,14,Blackpeopleonly,,1.2936379930901668e+18,RT @6ixangell: tell me u luv me https://t.co/1asBO8yBZg,Southwest Airlines,0.0,0.0
2020-08-12 19:58:27,12,; 𝑚𝑎𝑦 𝑡ℎ𝑒 𝑡𝑟𝑢𝑡ℎ 𝑠𝑒𝑡 𝑦𝑜𝑢 𝑓𝑟𝑒𝑒.,,1.2936379959590625e+18,luv it here ... https://t.co/OuHLcUcywM,Southwest Airlines,0.0,0.0
2020-08-12 19:58:31,6,она/её (she/her),,1.2936380145314038e+18,@poisonnmeedaddy chmoki luv xx,Southwest Airlines,0.0,0.0
2020-08-12 19:58:31,8,"Johannesburg, South Africa",,1.2936380139988255e+18,"RT @Sir_AKY: *earphones on, volume🔇*

People:👋👋
Me:🚶",Southwest Airlines,0.0,0.0
2020-08-12 19:58:31,9,💝,,1.293638013197734e+18,RT @Aroly_YO: @MarEthr @italianostyle2 @ME_1b @aryn241 @PNFgr @lovecelticwoman @7Sat_ @NodikaM @Angel_Stockler @Claire_MGWV @_Daisy_Luv @Sy…,Southwest Airlines,0.0,0.0
2020-08-12 19:58:34,0,"Houston, Texas",,1.293638023737942e+18,"RT @CNNBusiness: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused…",Southwest Airlines,0.0,0.0
2020-08-12 19:58:38,2,💝,,1.2936380427884298e+18,"RT @Aroly_YO: 👆Follow my friends👇 
@italianostyle2
@italianostyle2
@MarEthr
@Aroly_YO
@ME_1b
@aryn241
@PNFgr
@lovecelticwoman
@7Sat_
@Nodik…",Southwest Airlines,0.0,0.0
2020-08-12 20:06:50,99,"New York, NY",,1.293640104704172e+18,"RT @CNNBusiness: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused…",Southwest Airlines,0.0,0.0
2020-08-12 20:09:03,98,"Louisville, KY",,1.293640662366249e+18,RT @DawnGilbertson: .@SouthwestAir sends passengers nonsensical flight changes. Check your reservation if you're flying in September. https…,Southwest Airlines,0.0,0.0
2020-08-12 20:09:49,97,"Los Angeles, CA",,1.293640855010476e+18,"Southwest Airlines flight #SWA1417 spotted at 38,950 feet! https://t.co/5fZFg2bagw",Southwest Airlines,0.0,0.0
2020-08-12 20:10:09,96,"Marina del Rey, CA",,1.29364094086792e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 20:10:18,93,"INDIA,KERALA,KOLLAM.UAE",,1.2936409771402854e+18,RT @Reuters: Southwest Airlines among three carriers with investment grade rating: S&amp;P Global https://t.co/jYeTTUP4q5 https://t.co/0QRm2InK…,Southwest Airlines,0.0,0.0
2020-08-12 20:11:13,92,,,1.2936412084310876e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 20:15:32,90,"Los Angeles, CA",,1.2936422947262874e+18,"Southwest Airlines flight #SWA372 spotted at 19,925 feet! https://t.co/TD7Gdy9E7q",Southwest Airlines,0.0,0.0
2020-08-12 20:16:00,88,"Los Angeles, CA",,1.2936424114034442e+18,"Southwest Airlines flight #SWA1630 spotted at 19,600 feet! https://t.co/YNLlQJNhxP",Southwest Airlines,0.0,0.0
2020-08-12 20:16:01,87,🌵Phoenix & sometimes🌻🇩🇪🌎,,1.293642417573253e+18,RT @DawnGilbertson: .@SouthwestAir sends passengers nonsensical flight changes. Check your reservation if you're flying in September. https…,Southwest Airlines,0.0,0.0
2020-08-12 20:17:54,86,"Los Angeles, CA",,1.2936428897595597e+18,"Southwest Airlines flight #SWA209 spotted at 41,000 feet! https://t.co/4y5qsGEC9e",Southwest Airlines,0.0,0.0
2020-08-12 20:22:00,83,"Los Angeles, CA",,1.2936439215248097e+18,"Southwest Airlines flight #SWA1147 spotted at 6,350 feet! https://t.co/yFXKpdrsz7",Southwest Airlines,0.0,0.0
2020-08-12 20:22:30,82,"Los Angeles, CA",,1.293644050189316e+18,"Southwest Airlines flight #SWA1722 spotted at 19,450 feet! https://t.co/y87qsvUBas",Southwest Airlines,0.0,0.0
2020-08-12 20:23:32,80,"Los Angeles, CA",,1.2936443094979707e+18,"Southwest Airlines flight #SWA787 spotted at 24,050 feet! https://t.co/xINnjVz8U2",Southwest Airlines,0.0,0.0
2020-08-12 20:24:20,79,"Los Angeles, CA",,1.2936445110342615e+18,"Southwest Airlines flight #SWA661 spotted at 34,475 feet! https://t.co/7mUi8LjmPk",Southwest Airlines,0.0,0.0
2020-08-12 20:28:48,77,,,1.293645633736319e+18,RT @Reuters: Southwest Airlines among three carriers with investment grade rating: S&amp;P Global https://t.co/jYeTTUP4q5 https://t.co/0QRm2InK…,Southwest Airlines,0.0,0.0
2020-08-12 20:28:57,76,Naples - Italy,,1.2936456715689e+18,"RT @cnni: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wea…",Southwest Airlines,0.0,0.0
2020-08-12 20:30:41,75,"Los Angeles, CA",,1.2936461075038618e+18,"Southwest Airlines flight #SWA1500 spotted at 23,425 feet! https://t.co/U8A0gC8aSW",Southwest Airlines,0.0,0.0
2020-08-12 20:31:06,74,"Bakersfield, CA",,1.2936462140559196e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 20:33:42,72,,,1.2936468654314988e+18,RT @Reuters: Southwest Airlines among three carriers with investment grade rating: S&amp;P Global https://t.co/jYeTTUP4q5 https://t.co/0QRm2InK…,Southwest Airlines,0.0,0.0
2020-08-12 20:40:21,70,Universe,,1.2936485385601556e+18,"RT @cnni: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wea…",Southwest Airlines,0.0,0.0
2020-08-12 20:40:32,69,🇨🇦🇺🇸🏳️‍🌈,,1.2936485854817853e+18,RT @ReutersBiz: Southwest Airlines among three carriers with investment grade rating: S&amp;P Global https://t.co/yRkcBlZ3Do https://t.co/GfnwS…,Southwest Airlines,0.0,0.0
2020-08-12 20:42:36,67,"Los Angeles, CA",,1.2936491054622966e+18,"Southwest Airlines flight #SWA1285 spotted at 21,600 feet! https://t.co/yzq7c9TxoU",Southwest Airlines,0.0,0.0
2020-08-12 20:44:07,66,Valencia,,1.293649488473723e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 20:45:46,64,"Los Angeles, CA",,1.2936499051272643e+18,"Southwest Airlines flight #SWA1193 spotted at 3,025 feet! https://t.co/GZv2Z60heh",Southwest Airlines,0.0,0.0
2020-08-12 20:47:02,63,"Lower East Side, Manhattan",,1.2936502239238963e+18,"Another DISGRACEFUL move by @SouthwestAir
https://t.co/bc4q5sFWSv",Southwest Airlines,0.0,0.0
2020-08-12 20:47:48,62,"Los Angeles, CA",,1.2936504142529126e+18,"Southwest Airlines flight #SWA124 spotted at 40,000 feet! https://t.co/tjEsWP6Lqy",Southwest Airlines,0.0,0.0
2020-08-12 20:48:00,61,"Goshen, UT",,1.2936504647103406e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 20:48:17,60,"Los Angeles, CA",,1.2936505368775516e+18,"Southwest Airlines flight #SWA875 spotted at 24,300 feet! https://t.co/wZ9nAfEb73",Southwest Airlines,0.0,0.0
2020-08-12 20:48:33,59,"Los Angeles, CA",,1.2936506025477652e+18,"Southwest Airlines flight #SWA835 spotted at 26,150 feet! https://t.co/fMuddABscF",Southwest Airlines,0.0,0.0
2020-08-12 20:52:23,58,"Los Angeles, CA",,1.2936515678165402e+18,"Southwest Airlines flight #SWA480 spotted at 8,475 feet! https://t.co/x4GKAKNFDa",Southwest Airlines,0.0,0.0
2020-08-12 20:55:10,57,,,1.2936522708323901e+18,RT @Ocelotl_Mx: @adaschade @sable677 @grimmswan @fans_coffee @msclairecoffee @ClaireCoffeeFan @clairecoffeebr @nadalindistheb1 @clairecoffe…,Southwest Airlines,0.0,0.0
2020-08-12 20:55:15,56,,,1.2936522901008138e+18,"RT @CNN: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wear…",Southwest Airlines,0.0,0.0
2020-08-12 20:56:06,55,"Los Angeles, CA",,1.2936525046939935e+18,"Southwest Airlines flight #SWA166 spotted at 41,000 feet! https://t.co/E1yvB4dHRz",Southwest Airlines,0.0,0.0
2020-08-12 20:56:45,54,日本,,1.2936526689891123e+18,"RT @cnni: Southwest Airlines removed a passenger and her son, a 3-year-old with autism, from a flight Monday after the child refused to wea…",Southwest Airlines,0.0,0.0
2020-08-12 20:57:11,53,"Los Angeles, CA",,1.2936527751888773e+18,"Southwest Airlines flight #SWA613 spotted at 24,000 feet! https://t.co/OQZC7nXKA3",Southwest Airlines,0.0,0.0
2020-08-12 21:00:19,51,"Los Angeles, CA",,1.293653565836161e+18,"Southwest Airlines flight #SWA2434 spotted at 28,775 feet! https://t.co/TKUHcEpN1g",Southwest Airlines,0.0,0.0
